order,status,source,loc,loc.correct,latitude.gazetteer,longitude.gazetteer,resolution.gazetteer,priority
28036,ok,cncflora,brazil_amazonas_manaquiri_rio castanho,brazil_amazonas_manaquiri_rio castanho,-3.821937915,-60.91700485,localidade,1
28866,ok,cncflora,brazil_amazonas_manaquiri_vila janauaca,brazil_amazonas_manaquiri_vila janauaca,-3.362325,-60.206639,localidade,1
25658,ok,cncflora,brazil_amazonas_manaus_alto taruma,brazil_amazonas_manaus_alto taruma,-2.982132076,-60.05143079,localidade,1
25729,ok,cncflora,brazil_amazonas_manaus_baixa taruma,brazil_amazonas_manaus_baixa taruma,-2.874452514,-60.09599158,localidade,1
25742,ok,cncflora,brazil_amazonas_manaus_barra / porto manaus,brazil_amazonas_manaus_barra / porto manaus,-3.134334,-60.029456,localidade,1
25789,ok,cncflora,brazil_amazonas_manaus_boca rio cueiras,brazil_amazonas_manaus_boca rio cueiras,-2.818956,-60.507187,localidade,1
25854,ok,cncflora,brazil_amazonas_manaus_cachoeira alta taruma,brazil_amazonas_manaus_cachoeira alta taruma,-3.008235655,-60.05589563,localidade,1
25920,ok,cncflora,brazil_amazonas_manaus_cachoeira mindu,brazil_amazonas_manaus_cachoeira mindu,-3.082881,-60.003983,localidade,1
25941,ok,cncflora,brazil_amazonas_manaus_cachoeira grande,brazil_amazonas_manaus_cachoeira grande,-3.105392,-60.029395,localidade,1
26098,ok,cncflora,brazil_amazonas_manaus_cento grade ppbio ducke,brazil_amazonas_manaus_cento grade ppbio ducke,-2.964358146,-59.94090439,localidade,1
26116,ok,cncflora,brazil_amazonas_manaus_ceplac,brazil_amazonas_manaus_ceplac,-2.782586036,-59.92621226,localidade,1
26141,ok,cncflora,brazil_amazonas_manaus_cidade nova,brazil_amazonas_manaus_cidade nova,-3.033857,-59.983124,localidade,1
26142,ok,cncflora,brazil_amazonas_manaus_cigs,brazil_amazonas_manaus_cigs,-3.10167,-60.042277,localidade,1
26152,ok,cncflora,brazil_amazonas_manaus_colonia santo antonio / rosa maio,brazil_amazonas_manaus_colonia santo antonio / rosa maio,-3.04314,-60.02039,localidade,1
26154,ok,cncflora,brazil_amazonas_manaus_companhia siderurgica amazonia,brazil_amazonas_manaus_companhia siderurgica amazonia,-3.137341,-59.942537,localidade,1
26159,ok,cncflora,brazil_amazonas_manaus_comunidade / rio arara,brazil_amazonas_manaus_comunidade / rio arara,-3.013196,-60.400192,localidade,1
26167,ok,cncflora,brazil_amazonas_manaus_comunidade nossa senhora fatima,brazil_amazonas_manaus_comunidade nossa senhora fatima,-3.016079,-60.167913,localidade|sublocalidade,1
26263,ok,cncflora,brazil_amazonas_manaus_distrito agropecuario suframa,brazil_amazonas_manaus_distrito agropecuario suframa,-2.31666,-60.08333,localidade,1
26300,ok,cncflora,brazil_amazonas_manaus_embrapa km 29,brazil_amazonas_manaus_embrapa km 29,-2.893347,-59.973803,localidade,1
26369,ok,cncflora,brazil_amazonas_manaus_estacao meteorologica,brazil_amazonas_manaus_estacao meteorologica,-2.928874,-59.976385,localidade,1
26376,ok,cncflora,brazil_amazonas_manaus_estrada antiga sao raimundo,brazil_amazonas_manaus_estrada antiga sao raimundo,-3.124515164,-60.04259876,localidade,1
26398,ok,cncflora,brazil_amazonas_manaus_estrada aleixo,brazil_amazonas_manaus_estrada aleixo,-3.075656,-59.955906,localidade,1
26402,ok,cncflora,brazil_amazonas_manaus_estrada aleixo km 5,brazil_amazonas_manaus_estrada aleixo km 5,-3.097669,-59.922881,localidade,1
26412,ok,cncflora,brazil_amazonas_manaus_estrada paredao,brazil_amazonas_manaus_estrada paredao,-3.141603295,-59.96779553,localidade,1
26442,ok,cncflora,brazil_amazonas_manaus_estrada praia dourada,brazil_amazonas_manaus_estrada praia dourada,-3.015995,-60.088553,localidade,1
26459,ok,cncflora,brazil_amazonas_manaus_fazenda dimona,brazil_amazonas_manaus_fazenda dimona,-2.348871,-60.044736,localidade|sublocalidade,1
26540,ok,cncflora,brazil_amazonas_manaus_fazenda experimental ufam,brazil_amazonas_manaus_fazenda experimental ufam,-2.640696,-60.095707,localidade,1
26647,ok,cncflora,brazil_amazonas_manaus_fazenda sao pedro,brazil_amazonas_manaus_fazenda sao pedro,-2.95288,-60.033393,localidade|sublocalidade,1
26709,ok,cncflora,brazil_amazonas_manaus_fragmentos fazenda dimona arie pdbff,brazil_amazonas_manaus_fragmentos fazenda dimona arie pdbff,-2.33719742,-60.10151388,localidade,1
26789,ok,cncflora,brazil_amazonas_manaus_hotel tropical,brazil_amazonas_manaus_hotel tropical,-3.06203066,-60.10706895,localidade,1
26796,ok,cncflora,brazil_amazonas_manaus_ifam zona leste,brazil_amazonas_manaus_ifam zona leste,-3.078514,-59.929737,localidade,1
26809,ok,cncflora,brazil_amazonas_manaus_igarape binda,brazil_amazonas_manaus_igarape binda,-3.071162,-60.010835,localidade,1
26813,ok,cncflora,brazil_amazonas_manaus_igarape franco,brazil_amazonas_manaus_igarape franco,-3.08906,-60.062444,localidade,1
26815,ok,cncflora,brazil_amazonas_manaus_igarape leao,brazil_amazonas_manaus_igarape leao,-2.898700517,-60.07974414,localidade,1
26816,ok,cncflora,brazil_amazonas_manaus_igarape mariano,brazil_amazonas_manaus_igarape mariano,-3.002504,-60.086844,localidade,1
26797,ok,cncflora,brazil_amazonas_manaus_igarape passarinho,brazil_amazonas_manaus_igarape passarinho,-3.017053,-59.991631,localidade,1
26818,ok,cncflora,brazil_amazonas_manaus_igarape tabatinga,brazil_amazonas_manaus_igarape tabatinga,-3.035081689,-60.07575682,localidade,1
26819,ok,cncflora,brazil_amazonas_manaus_igarape tinga,brazil_amazonas_manaus_igarape tinga,-2.915305934,-59.89697187,localidade,1
26801,ok,cncflora,brazil_amazonas_manaus_igarape raiz,brazil_amazonas_manaus_igarape raiz,-3.130768,-59.995908,localidade,1
26831,ok,cncflora,brazil_amazonas_manaus_igarape sao raimundo,brazil_amazonas_manaus_igarape sao raimundo,-3.122418,-60.032632,localidade,1
26832,ok,cncflora,brazil_amazonas_manaus_igarape taruma acu,brazil_amazonas_manaus_igarape taruma acu,-3.007962265,-60.10026022,localidade,1
26856,ok,cncflora,brazil_amazonas_manaus_ilha marapata,brazil_amazonas_manaus_ilha marapata,-3.162612454,-59.96311972,localidade,1
26876,ok,cncflora,brazil_amazonas_manaus_inpa manaus,brazil_amazonas_manaus_inpa manaus,-3.095362,-59.987856,localidade,1
26971,ok,cncflora,brazil_amazonas_manaus_km 24,brazil_amazonas_manaus_km 24,-2.919736148,-59.99577405,localidade,1
26973,ok,cncflora,brazil_amazonas_manaus_km 26. trilha l o2,brazil_amazonas_manaus_km 26. trilha l o2,-2.928995,-59.919079,localidade,1
26974,ok,cncflora,brazil_amazonas_manaus_km 26. trilha l o4,brazil_amazonas_manaus_km 26. trilha l o4,-2.949478,-59.934028,localidade,1
26975,ok,cncflora,brazil_amazonas_manaus_km 26. trilha l o5,brazil_amazonas_manaus_km 26. trilha l o5,-2.959802,-59.941544,localidade,1
26976,ok,cncflora,brazil_amazonas_manaus_km 27,brazil_amazonas_manaus_km 27,-2.903009975,-59.97665553,localidade,1
26978,ok,cncflora,brazil_amazonas_manaus_km 28 +,brazil_amazonas_manaus_km 28 +,-2.734712193,-60.04472986,localidade,1
26982,ok,cncflora,brazil_amazonas_manaus_km 31,brazil_amazonas_manaus_km 31,-2.785348546,-59.92812477,localidade,1
26992,ok,cncflora,brazil_amazonas_manaus_km 55,brazil_amazonas_manaus_km 55,-2.729707704,-59.86086012,localidade,1
26996,ok,cncflora,brazil_amazonas_manaus_km 60,brazil_amazonas_manaus_km 60,-2.4545162,-60.0258636,localidade,1
27024,ok,cncflora,brazil_amazonas_manaus_lago puraquequara,brazil_amazonas_manaus_lago puraquequara,-3.057335,-59.827149,localidade,1
27056,ok,cncflora,brazil_amazonas_manaus_lajes,brazil_amazonas_manaus_lajes,-3.113055,-59.904113,localidade,1
27093,ok,cncflora,"brazil_amazonas_manaus_manaus caracarai, km 26","brazil_amazonas_manaus_manaus caracarai, km 26",-2.7524589,-60.0419998,localidade,1
27353,ok,cncflora,brazil_amazonas_manaus_musa museu amazonia,brazil_amazonas_manaus_musa museu amazonia,-3.0073820000000002,-59.939733,localidade,1
27435,ok,cncflora,brazil_amazonas_manaus_parque dez,brazil_amazonas_manaus_parque dez,-3.078648201,-60.00834419,localidade,1
27471,ok,cncflora,brazil_amazonas_manaus_parque mindu,brazil_amazonas_manaus_parque mindu,-3.082734,-60.004106,localidade,1
27477,ok,cncflora,brazil_amazonas_manaus_parque municipal mindu,brazil_amazonas_manaus_parque municipal mindu,-3.0813073,-60.00341702,localidade,1
27420,ok,cncflora,brazil_amazonas_manaus_parque nacional anavilhanas lago comprido,brazil_amazonas_manaus_parque nacional anavilhanas lago comprido,-2.978038,-60.458935,localidade,1
27688,ok,cncflora,brazil_amazonas_manaus_ponta negra,brazil_amazonas_manaus_ponta negra,-3.049416,-60.088013,localidade,1
27690,ok,cncflora,brazil_amazonas_manaus_ponte bolivia,brazil_amazonas_manaus_ponte bolivia,-2.98551449,-60.02241713,localidade,1
27714,ok,cncflora,brazil_amazonas_manaus_porto maua,brazil_amazonas_manaus_porto maua,-3.122448,-59.932326,localidade,1
27780,ok,cncflora,brazil_amazonas_manaus_praia ponta negra,brazil_amazonas_manaus_praia ponta negra,-3.064132186,-60.10271419,localidade,1
27801,ok,cncflora,brazil_amazonas_manaus_praia grande,brazil_amazonas_manaus_praia grande,-3.034564332,-60.54300784,localidade,1
27835,ok,cncflora,brazil_amazonas_manaus_puraquequara,brazil_amazonas_manaus_puraquequara,-3.06021,-59.85071,localidade,1
27837,ok,cncflora,brazil_amazonas_manaus_q. 27,brazil_amazonas_manaus_q. 27,-2.941160965,-59.92913911,localidade,1
27845,ok,cncflora,brazil_amazonas_manaus_ramal pau rosa,brazil_amazonas_manaus_ramal pau rosa,-2.793174522,-60.03696789,localidade,1
27850,ok,cncflora,brazil_amazonas_manaus_ramal zf5 (suframa),brazil_amazonas_manaus_ramal zf5 (suframa),-2.405300001,-60.30956699,localidade|sublocalidade,1
27901,ok,cncflora,brazil_amazonas_manaus_reserva biologica campina,brazil_amazonas_manaus_reserva biologica campina,-2.601241,-60.029348,localidade,1
27933,ok,cncflora,brazil_amazonas_manaus_reserva florestal adolfo ducke,brazil_amazonas_manaus_reserva florestal adolfo ducke,-2.964956,-59.929561,localidade,1
27938,ok,cncflora,brazil_amazonas_manaus_reserva florestal ducke,brazil_amazonas_manaus_reserva florestal ducke,-2.958417,-59.925996,localidade,1
27957,ok,cncflora,brazil_amazonas_manaus_resrva experimental silvicultura tropical,brazil_amazonas_manaus_resrva experimental silvicultura tropical,-2.651770853,-60.0587188,localidade,1
28002,ok,cncflora,brazil_amazonas_manaus_rio apuau,brazil_amazonas_manaus_rio apuau,-2.250375713,-60.69677042,localidade,1
28025,ok,cncflora,brazil_amazonas_manaus_rio branquinho,brazil_amazonas_manaus_rio branquinho,-2.259822,-60.360823,localidade,1
28049,ok,cncflora,brazil_amazonas_manaus_rio cuieiras,brazil_amazonas_manaus_rio cuieiras,-2.707784969,-60.41215686,localidade,1
28050,ok,cncflora,brazil_amazonas_manaus_rio cuieras,brazil_amazonas_manaus_rio cuieras,-2.549569944,-60.32126892,localidade,1
28051,ok,cncflora,brazil_amazonas_manaus_rio cuieras x rio brancinho,brazil_amazonas_manaus_rio cuieras x rio brancinho,-2.544981,-60.319995,localidade,1
28163,ok,cncflora,brazil_amazonas_manaus_rio negro,brazil_amazonas_manaus_rio negro,-2.891515027,-60.57933421,localidade,1
28605,ok,cncflora,brazil_amazonas_manaus_suframa,brazil_amazonas_manaus_suframa,-3.131921,-59.971102,localidade,1
28666,ok,cncflora,brazil_amazonas_manaus_taruma,brazil_amazonas_manaus_taruma,-3.008912,-60.094037,localidade,1
28680,ok,cncflora,brazil_amazonas_manaus_torre observacao musa,brazil_amazonas_manaus_torre observacao musa,-3.003282,-59.939694,localidade,1
28760,ok,cncflora,brazil_amazonas_manaus_ufam,brazil_amazonas_manaus_ufam,-3.094575,-59.971161,localidade,1
28887,ok,cncflora,brazil_amazonas_manaus_zf2,brazil_amazonas_manaus_zf2,-2.584894,-60.122759,localidade,1
28892,ok,cncflora,brazil_amazonas_manaus_zf4,brazil_amazonas_manaus_zf4,-2.412596689,-60.06117136,localidade,1
28893,ok,cncflora,brazil_amazonas_manaus_zf5,brazil_amazonas_manaus_zf5,-2.235132394,-60.04386064,localidade,1
25809,ok,cncflora,"brazil_amazonas_manicore_br 319, km 316, manaus porto velho road","brazil_amazonas_manicore_br 319, km 316, manaus porto velho road",-5.122325831,-61.72993976,localidade,1
26160,ok,cncflora,brazil_amazonas_manicore_comunidade barreira capana,brazil_amazonas_manicore_comunidade barreira capana,-6.171845,-62.086202,localidade,1
26185,ok,cncflora,brazil_amazonas_manicore_comunidade terra preta atininga,brazil_amazonas_manicore_comunidade terra preta atininga,-5.636263153,-61.04158435,localidade,1
27103,ok,cncflora,brazil_amazonas_manicore_marmelos,brazil_amazonas_manicore_marmelos,-6.087876975,-61.75518102,localidade,1
28011,ok,cncflora,brazil_amazonas_manicore_rio atininga,brazil_amazonas_manicore_rio atininga,-5.643981747,-61.06567068,localidade,1
28085,ok,cncflora,brazil_amazonas_manicore_rio marmelos,brazil_amazonas_manicore_rio marmelos,-6.506011289,-61.71664201,localidade,1
28127,ok,cncflora,brazil_amazonas_manicore_rio juqui,brazil_amazonas_manicore_rio juqui,-6.539881869,-61.64830281,localidade,1
28153,ok,cncflora,brazil_amazonas_manicore_rio mataura,brazil_amazonas_manicore_rio mataura,-5.748053358,-60.94229765,localidade,1
28269,ok,cncflora,brazil_amazonas_manicore_rodovia manaus porto velho. km 253,brazil_amazonas_manicore_rodovia manaus porto velho. km 253,-4.7683,-61.3239,localidade,1
26720,ok,cncflora,brazil_amazonas_maraa_furo castanho,brazil_amazonas_maraa_furo castanho,-3.030583047,-64.33144699,localidade,1
27023,ok,cncflora,brazil_amazonas_maraa_lago maraa,brazil_amazonas_maraa_lago maraa,-1.830473,-65.619006,localidade,1
26243,ok,cncflora,brazil_amazonas_maues_curuca,brazil_amazonas_maues_curuca,-3.476816,-57.978136,localidade,1
26798,ok,cncflora,brazil_amazonas_maues_igarape quininha,brazil_amazonas_maues_igarape quininha,-3.799972353,-57.38295498,localidade,1
28000,ok,cncflora,brazil_amazonas_maues_rio apoquitaua,brazil_amazonas_maues_rio apoquitaua,-3.78900072,-57.95402043,localidade,1
28148,ok,cncflora,brazil_amazonas_maues_rio marau,brazil_amazonas_maues_rio marau,-3.695914921,-57.42746393,localidade,1
28154,ok,cncflora,brazil_amazonas_maues_rio maues acu,brazil_amazonas_maues_rio maues acu,-3.44785145,-57.70272243,localidade,1
28155,ok,cncflora,brazil_amazonas_maues_rio maues mirim,brazil_amazonas_maues_rio maues mirim,-3.382964272,-57.60878135,localidade,1
28170,ok,cncflora,brazil_amazonas_maues_rio pacoval,brazil_amazonas_maues_rio pacoval,-3.777020359,-58.02537625,localidade,1
28179,ok,cncflora,brazil_amazonas_maues_rio parauari,brazil_amazonas_maues_rio parauari,-3.919583,-57.556445,localidade,1
28241,ok,cncflora,brazil_amazonas_maues_rio urupadi,brazil_amazonas_maues_rio urupadi,-3.975717417,-57.14524574,localidade,1
27629,ok,cncflora,brazil_amazonas_NA_pico neblina,brazil_amazonas_NA_pico neblina,0.806623999,-66.005173,localidade,1
28176,ok,cncflora,brazil_amazonas_nova olinda norte_rio paraconi,brazil_amazonas_nova olinda norte_rio paraconi,-4.011945883,-58.39761827,localidade,1
28912,ok,cncflora,brazil_amazonas_novo airao_area indigena waimiri atroari,brazil_amazonas_novo airao_area indigena waimiri atroari,-1.741735669,-61.00301102,localidade|sublocalidade,1
26245,ok,cncflora,brazil_amazonas_novo airao_cutia novo airao am,brazil_amazonas_novo airao_cutia novo airao am,-1.609318393,-61.402245979999996,localidade,1
26814,ok,cncflora,brazil_amazonas_novo airao_igarape gaspar,brazil_amazonas_novo airao_igarape gaspar,-1.1520125430000001,-61.48556132,localidade,1
27409,ok,cncflora,brazil_amazonas_novo airao_parana tauatu,brazil_amazonas_novo airao_parana tauatu,-2.367679494,-60.99263468,localidade,1
28035,ok,cncflora,brazil_amazonas_novo airao_rio cariuau,brazil_amazonas_novo airao_rio cariuau,-1.693933784,-60.9892156,localidade,1
27382,ok,cncflora,brazil_amazonas_novo aripuana_novo aripuana,brazil_amazonas_novo aripuana_novo aripuana,-6.318446,-60.027515,localidade,1
28331,ok,cncflora,brazil_amazonas_novo aripuana_santa maria urua novo aripuana am,brazil_amazonas_novo aripuana_santa maria urua novo aripuana am,-5.296217285,-60.68274204,localidade,1
26170,ok,cncflora,brazil_amazonas_parintins_comunidade santo antonio tracaja,brazil_amazonas_parintins_comunidade santo antonio tracaja,-2.802141685,-56.72883276,localidade,1
27026,ok,cncflora,brazil_amazonas_parintins_lago uaicurapa,brazil_amazonas_parintins_lago uaicurapa,-2.881650022,-56.79752444,localidade,1
25818,ok,cncflora,"brazil_amazonas_presidente figueiredo_br 174 , km 101","brazil_amazonas_presidente figueiredo_br 174 , km 101",-2.095773097,-59.998553,localidade,1
25822,ok,cncflora,"brazil_amazonas_presidente figueiredo_br174, km 112","brazil_amazonas_presidente figueiredo_br174, km 112",-1.994791,-60.026241,localidade,1
25867,ok,cncflora,brazil_amazonas_presidente figueiredo_cachoeira beatriz,brazil_amazonas_presidente figueiredo_cachoeira beatriz,-1.987591109,-60.06023073,localidade,1
25902,ok,cncflora,brazil_amazonas_presidente figueiredo_cachoeira boto,brazil_amazonas_presidente figueiredo_cachoeira boto,-2.117562308,-59.30697621,localidade,1
25944,ok,cncflora,brazil_amazonas_presidente figueiredo_cachoeira iracema,brazil_amazonas_presidente figueiredo_cachoeira iracema,-1.986877,-60.061507,localidade,1
25968,ok,cncflora,brazil_amazonas_presidente figueiredo_cachoeira sussuarana,brazil_amazonas_presidente figueiredo_cachoeira sussuarana,-1.898373897,-59.41263668,localidade,1
26086,ok,cncflora,brazil_amazonas_presidente figueiredo_catedral,brazil_amazonas_presidente figueiredo_catedral,-1.986983867,-60.0596881,localidade,1
26530,ok,cncflora,brazil_amazonas_presidente figueiredo_fazenda dois coracoes,brazil_amazonas_presidente figueiredo_fazenda dois coracoes,-1.985267,-60.028296,localidade,1
26741,ok,cncflora,brazil_amazonas_presidente figueiredo_gruta onca,brazil_amazonas_presidente figueiredo_gruta onca,-1.987139144,-60.05977159,localidade,1
26955,ok,cncflora,brazil_amazonas_presidente figueiredo_km 150 +,brazil_amazonas_presidente figueiredo_km 150 +,-1.697807864,-60.15556445,localidade,1
27167,ok,cncflora,brazil_amazonas_presidente figueiredo_mineracao taboca nucleo,brazil_amazonas_presidente figueiredo_mineracao taboca nucleo,-0.775924808,-60.07691151,localidade,1
27844,ok,cncflora,brazil_amazonas_presidente figueiredo_ramal morena,brazil_amazonas_presidente figueiredo_ramal morena,-2.118609428,-59.32284922,localidade,1
27860,ok,cncflora,brazil_amazonas_presidente figueiredo_rebio uatuma,brazil_amazonas_presidente figueiredo_rebio uatuma,-1.804192,-59.251207,localidade|sublocalidade,1
28081,ok,cncflora,brazil_amazonas_presidente figueiredo_rio uburu,brazil_amazonas_presidente figueiredo_rio uburu,-2.064787234,-60.08910419,localidade,1
28230,ok,cncflora,brazil_amazonas_presidente figueiredo_rio uatuma,brazil_amazonas_presidente figueiredo_rio uatuma,-1.924882935,-59.47476965,localidade,1
28337,ok,cncflora,brazil_amazonas_presidente figueiredo_santo antonio abonari / km 220,brazil_amazonas_presidente figueiredo_santo antonio abonari / km 220,-1.299021,-60.399778,localidade,1
28771,ok,cncflora,brazil_amazonas_presidente figueiredo_uhe balbina,brazil_amazonas_presidente figueiredo_uhe balbina,-1.916899,-59.469449,localidade,1
28795,ok,cncflora,brazil_amazonas_presidente figueiredo_usina hidreletrica balbina,brazil_amazonas_presidente figueiredo_usina hidreletrica balbina,-1.916131376,-59.4751947,localidade,1
28908,ok,cncflora,brazil_amazonas_rio preto eva_area relevante interesse ecologico projeto dinamica biologica fragmentos florestais,brazil_amazonas_rio preto eva_area relevante interesse ecologico projeto dinamica biologica fragmentos florestais,-2.408035,-59.848155,localidade,1
